id,scenario_id,production_line,plant,ref_date,rate,sku_size_shape
295,200,GAM_L2,Gama,2026-12-10 06:00:00.000,1968,9.1 Oz Sleek
296,200,GAM_L2,Gama,2026-12-11 06:00:00.000,1958,9.1 Oz Sleek
297,200,GAM_L2,Gama,2026-12-12 06:00:00.000,1971,9.1 Oz Sleek
298,200,GAM_L2,Gama,2026-12-13 06:00:00.000,1966,9.1 Oz Sleek
299,200,GAM_L2,Gama,2026-12-14 06:00:00.000,1983,9.1 Oz Sleek
300,200,GAM_L2,Gama,2026-12-15 06:00:00.000,1952,9.1 Oz Sleek
301,200,GAM_L3,Gama,2026-12-01 06:00:00.000,2000,9.1 Oz Sleek
302,200,GAM_L3,Gama,2026-12-02 06:00:00.000,1978,9.1 Oz Sleek
303,200,GAM_L3,Gama,2026-12-03 06:00:00.000,2048,9.1 Oz Sleek
304,200,GAM_L3,Gama,2026-12-04 06:00:00.000,2005,9.1 Oz Sleek
305,200,GAM_L3,Gama,2026-12-05 06:00:00.000,1980,9.1 Oz Sleek
306,200,GAM_L3,Gama,2026-12-06 06:00:00.000,1996,9.1 Oz Sleek
307,200,GAM_L3,Gama,2026-12-07 06:00:00.000,1972,9.1 Oz Sleek
308,200,GAM_L3,Gama,2026-12-08 06:00:00.000,2023,9.1 Oz Sleek
309,200,GAM_L3,Gama,2026-12-09 06:00:00.000,1966,9.1 Oz Sleek
310,200,GAM_L3,Gama,2026-12-10 06:00:00.000,2014,9.1 Oz Sleek
311,200,GAM_L3,Gama,2026-12-11 06:00:00.000,2004,9.1 Oz Sleek
312,200,GAM_L3,Gama,2026-12-12 06:00:00.000,2045,9.1 Oz Sleek
313,200,GAM_L3,Gama,2026-12-13 06:00:00.000,1998,9.1 Oz Sleek
314,200,GAM_L3,Gama,2026-12-14 06:00:00.000,2005,9.1 Oz Sleek
315,200,GAM_L3,Gama,2026-12-15 06:00:00.000,1992,9.1 Oz Sleek
316,200,VIA_L1,Viamao,2026-12-01 06:00:00.000,1698,9.1 Oz Sleek
317,200,VIA_L1,Viamao,2026-12-02 06:00:00.000,1690,9.1 Oz Sleek
318,200,VIA_L1,Viamao,2026-12-03 06:00:00.000,1729,9.1 Oz Sleek
319,200,VIA_L1,Viamao,2026-12-04 06:00:00.000,1654,9.1 Oz Sleek
320,200,VIA_L1,Viamao,2026-12-05 06:00:00.000,1706,9.1 Oz Sleek
321,200,VIA_L1,Viamao,2026-12-06 06:00:00.000,1711,9.1 Oz Sleek
322,200,VIA_L1,Viamao,2026-12-07 06:00:00.000,1692,9.1 Oz Sleek
323,200,VIA_L1,Viamao,2026-12-08 06:00:00.000,1675,9.1 Oz Sleek
324,200,VIA_L1,Viamao,2026-12-09 06:00:00.000,1733,9.1 Oz Sleek
325,200,VIA_L1,Viamao,2026-12-10 06:00:00.000,1717,9.1 Oz Sleek
326,200,VIA_L1,Viamao,2026-12-11 06:00:00.000,1721,9.1 Oz Sleek
327,200,VIA_L1,Viamao,2026-12-12 06:00:00.000,1745,9.1 Oz Sleek
328,200,VIA_L1,Viamao,2026-12-13 06:00:00.000,1779,9.1 Oz Sleek
329,200,VIA_L1,Viamao,2026-12-14 06:00:00.000,1750,9.1 Oz Sleek
330,200,VIA_L1,Viamao,2026-12-15 06:00:00.000,1705,9.1 Oz Sleek
331,200,VIA_L2,Viamao,2026-12-01 06:00:00.000,1884,9.1 Oz Sleek
332,200,VIA_L2,Viamao,2026-12-02 06:00:00.000,1853,9.1 Oz Sleek
333,200,VIA_L2,Viamao,2026-12-03 06:00:00.000,1809,9.1 Oz Sleek
334,200,VIA_L2,Viamao,2026-12-04 06:00:00.000,1856,9.1 Oz Sleek
335,200,VIA_L2,Viamao,2026-12-05 06:00:00.000,1843,9.1 Oz Sleek
336,200,VIA_L2,Viamao,2026-12-06 06:00:00.000,1849,9.1 Oz Sleek
337,200,VIA_L2,Viamao,2026-12-07 06:00:00.000,1874,9.1 Oz Sleek
338,200,VIA_L2,Viamao,2026-12-08 06:00:00.000,1759,9.1 Oz Sleek
339,200,VIA_L2,Viamao,2026-12-09 06:00:00.000,1838,9.1 Oz Sleek
340,200,VIA_L2,Viamao,2026-12-10 06:00:00.000,1863,9.1 Oz Sleek
341,200,VIA_L2,Viamao,2026-12-11 06:00:00.000,1792,9.1 Oz Sleek
342,200,VIA_L2,Viamao,2026-12-12 06:00:00.000,1826,9.1 Oz Sleek
343,200,VIA_L2,Viamao,2026-12-13 06:00:00.000,1853,9.1 Oz Sleek
344,200,VIA_L2,Viamao,2026-12-14 06:00:00.000,1809,9.1 Oz Sleek
345,200,VIA_L2,Viamao,2026-12-15 06:00:00.000,1890,9.1 Oz Sleek
346,200,VIA_L3,Viamao,2026-12-01 06:00:00.000,1901,9.1 Oz Sleek
347,200,VIA_L3,Viamao,2026-12-02 06:00:00.000,1892,9.1 Oz Sleek
348,200,VIA_L3,Viamao,2026-12-03 06:00:00.000,1871,9.1 Oz Sleek
349,200,VIA_L3,Viamao,2026-12-04 06:00:00.000,1902,9.1 Oz Sleek
350,200,VIA_L3,Viamao,2026-12-05 06:00:00.000,1895,9.1 Oz Sleek
351,200,VIA_L3,Viamao,2026-12-06 06:00:00.000,1845,9.1 Oz Sleek
352,200,VIA_L3,Viamao,2026-12-07 06:00:00.000,1903,9.1 Oz Sleek
353,200,VIA_L3,Viamao,2026-12-08 06:00:00.000,1875,9.1 Oz Sleek
354,200,VIA_L3,Viamao,2026-12-09 06:00:00.000,1887,9.1 Oz Sleek
355,200,VIA_L3,Viamao,2026-12-10 06:00:00.000,1847,9.1 Oz Sleek
356,200,VIA_L3,Viamao,2026-12-11 06:00:00.000,1835,9.1 Oz Sleek
357,200,VIA_L3,Viamao,2026-12-12 06:00:00.000,1891,9.1 Oz Sleek
358,200,VIA_L3,Viamao,2026-12-13 06:00:00.000,1839,9.1 Oz Sleek
359,200,VIA_L3,Viamao,2026-12-14 06:00:00.000,1897,9.1 Oz Sleek
360,200,VIA_L3,Viamao,2026-12-15 06:00:00.000,1924,9.1 Oz Sleek
361,200,ITU_L1,Itupeva,2026-12-01 06:00:00.000,1389,9.1 Oz Sleek
362,200,ITU_L1,Itupeva,2026-12-02 06:00:00.000,1312,9.1 Oz Sleek
363,200,ITU_L1,Itupeva,2026-12-03 06:00:00.000,1361,9.1 Oz Sleek
364,200,ITU_L1,Itupeva,2026-12-04 06:00:00.000,1359,9.1 Oz Sleek
365,200,ITU_L1,Itupeva,2026-12-05 06:00:00.000,1439,9.1 Oz Sleek
366,200,ITU_L1,Itupeva,2026-12-06 06:00:00.000,1370,9.1 Oz Sleek
367,200,ITU_L1,Itupeva,2026-12-07 06:00:00.000,1384,9.1 Oz Sleek
368,200,ITU_L1,Itupeva,2026-12-08 06:00:00.000,1389,9.1 Oz Sleek
369,200,ITU_L1,Itupeva,2026-12-09 06:00:00.000,1331,9.1 Oz Sleek
370,200,ITU_L1,Itupeva,2026-12-10 06:00:00.000,1333,9.1 Oz Sleek
371,200,ITU_L1,Itupeva,2026-12-11 06:00:00.000,1336,9.1 Oz Sleek
372,200,ITU_L1,Itupeva,2026-12-12 06:00:00.000,1360,9.1 Oz Sleek
373,200,ITU_L1,Itupeva,2026-12-13 06:00:00.000,1357,9.1 Oz Sleek
374,200,ITU_L1,Itupeva,2026-12-14 06:00:00.000,1336,9.1 Oz Sleek
375,200,ITU_L1,Itupeva,2026-12-15 06:00:00.000,1388,9.1 Oz Sleek
376,200,ITU_L2,Itupeva,2026-12-01 06:00:00.000,1336,9.1 Oz Sleek
377,200,ITU_L2,Itupeva,2026-12-02 06:00:00.000,1373,9.1 Oz Sleek
378,200,ITU_L2,Itupeva,2026-12-03 06:00:00.000,1319,9.1 Oz Sleek
379,200,ITU_L2,Itupeva,2026-12-04 06:00:00.000,1359,9.1 Oz Sleek
380,200,ITU_L2,Itupeva,2026-12-05 06:00:00.000,1331,9.1 Oz Sleek
381,200,ITU_L2,Itupeva,2026-12-06 06:00:00.000,1272,9.1 Oz Sleek
382,200,ITU_L2,Itupeva,2026-12-07 06:00:00.000,1290,9.1 Oz Sleek
383,200,ITU_L2,Itupeva,2026-12-08 06:00:00.000,1353,9.1 Oz Sleek
384,200,ITU_L2,Itupeva,2026-12-09 06:00:00.000,1366,9.1 Oz Sleek
385,200,ITU_L2,Itupeva,2026-12-10 06:00:00.000,1421,9.1 Oz Sleek
386,200,ITU_L2,Itupeva,2026-12-11 06:00:00.000,1346,9.1 Oz Sleek
387,200,ITU_L2,Itupeva,2026-12-12 06:00:00.000,1307,9.1 Oz Sleek
388,200,ITU_L2,Itupeva,2026-12-13 06:00:00.000,1340,9.1 Oz Sleek
389,200,ITU_L2,Itupeva,2026-12-14 06:00:00.000,1314,9.1 Oz Sleek
390,200,ITU_L2,Itupeva,2026-12-15 06:00:00.000,1345,9.1 Oz Sleek
391,200,ITU_L3,Itupeva,2026-12-01 06:00:00.000,1235,9.1 Oz Sleek
392,200,ITU_L3,Itupeva,2026-12-02 06:00:00.000,1243,9.1 Oz Sleek
393,200,ITU_L3,Itupeva,2026-12-03 06:00:00.000,1254,9.1 Oz Sleek
394,200,ITU_L3,Itupeva,2026-12-04 06:00:00.000,1262,9.1 Oz Sleek
395,200,ITU_L3,Itupeva,2026-12-05 06:00:00.000,1218,9.1 Oz Sleek
396,200,ITU_L3,Itupeva,2026-12-06 06:00:00.000,1195,9.1 Oz Sleek
397,200,ITU_L3,Itupeva,2026-12-07 06:00:00.000,1257,9.1 Oz Sleek
398,200,ITU_L3,Itupeva,2026-12-08 06:00:00.000,1198,9.1 Oz Sleek
399,200,ITU_L3,Itupeva,2026-12-09 06:00:00.000,1247,9.1 Oz Sleek
400,200,ITU_L3,Itupeva,2026-12-10 06:00:00.000,1274,9.1 Oz Sleek
401,200,ITU_L3,Itupeva,2026-12-11 06:00:00.000,1229,9.1 Oz Sleek
402,200,ITU_L3,Itupeva,2026-12-12 06:00:00.000,1248,9.1 Oz Sleek
403,200,ITU_L3,Itupeva,2026-12-13 06:00:00.000,1255,9.1 Oz Sleek
404,200,ITU_L3,Itupeva,2026-12-14 06:00:00.000,1278,9.1 Oz Sleek
405,200,ITU_L3,Itupeva,2026-12-15 06:00:00.000,1260,9.1 Oz Sleek
406,200,CAB_L1,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1379,9.1 Oz Sleek
407,200,CAB_L1,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1395,9.1 Oz Sleek
408,200,CAB_L1,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1417,9.1 Oz Sleek
409,200,CAB_L1,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1382,9.1 Oz Sleek
410,200,CAB_L1,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1397,9.1 Oz Sleek
411,200,CAB_L1,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1402,9.1 Oz Sleek
412,200,CAB_L1,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1392,9.1 Oz Sleek
413,200,CAB_L1,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1388,9.1 Oz Sleek
414,200,CAB_L1,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1421,9.1 Oz Sleek
415,200,CAB_L1,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1379,9.1 Oz Sleek
416,200,CAB_L1,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1390,9.1 Oz Sleek
417,200,CAB_L1,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1424,9.1 Oz Sleek
418,200,CAB_L1,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1394,9.1 Oz Sleek
419,200,CAB_L1,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1393,9.1 Oz Sleek
420,200,CAB_L1,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1437,9.1 Oz Sleek
421,200,CAB_L2,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1545,9.1 Oz Sleek
422,200,CAB_L2,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1579,9.1 Oz Sleek
423,200,CAB_L2,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1558,9.1 Oz Sleek
424,200,CAB_L2,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1549,9.1 Oz Sleek
425,200,CAB_L2,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1555,9.1 Oz Sleek
426,200,CAB_L2,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1507,9.1 Oz Sleek
427,200,CAB_L2,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1551,9.1 Oz Sleek
428,200,CAB_L2,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1536,9.1 Oz Sleek
429,200,CAB_L2,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1577,9.1 Oz Sleek
430,200,CAB_L2,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1542,9.1 Oz Sleek
431,200,CAB_L2,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1496,9.1 Oz Sleek
432,200,CAB_L2,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1503,9.1 Oz Sleek
433,200,CAB_L2,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1506,9.1 Oz Sleek
434,200,CAB_L2,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1505,9.1 Oz Sleek
435,200,CAB_L2,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1558,9.1 Oz Sleek
436,200,CAB_L3,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1562,9.1 Oz Sleek
437,200,CAB_L3,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1496,9.1 Oz Sleek
438,200,CAB_L3,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1474,9.1 Oz Sleek
439,200,CAB_L3,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1472,9.1 Oz Sleek
440,200,CAB_L3,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1474,9.1 Oz Sleek
441,200,CAB_L3,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1525,9.1 Oz Sleek
442,200,CAB_L3,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1536,9.1 Oz Sleek
443,200,CAB_L3,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1476,9.1 Oz Sleek
444,200,CAB_L3,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1486,9.1 Oz Sleek
445,200,CAB_L3,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1490,9.1 Oz Sleek
446,200,CAB_L3,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1457,9.1 Oz Sleek
447,200,CAB_L3,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1514,9.1 Oz Sleek
448,200,CAB_L3,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1477,9.1 Oz Sleek
449,200,CAB_L3,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1485,9.1 Oz Sleek
450,200,CAB_L3,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1515,9.1 Oz Sleek
