id,scenario_id,production_line,plant,customer,order_number,product_id,deadline,prod_need
635,200,EXT_L3,Extrema,,,Del_Valle_Laranja,2026-12-15 06:00:00.000,"1112,03"
636,200,POU_L3,Pouso Alegre,,,Stella_Artois_Pure_Gold,2026-12-12 06:00:00.000,"513,29"
637,200,POU_L2,Pouso Alegre,,,Maguary_Maracuja,2026-12-12 06:00:00.000,"421,42"
638,200,ALA_L3,Alagoinhas,,,Fanta_Uva,2026-12-06 06:00:00.000,"1528,52"
639,200,CAB_L3,Cabo de Santo Agostinho,,,Brahma_Lata,2026-12-15 06:00:00.000,"1145,14"
640,200,FRU_L1,Frutal,,,Guarana_Antarctica_Zero,2026-12-03 06:00:00.000,"1519,87"
641,200,ITU_L1,Itupeva,,,Sprite,2026-12-08 06:00:00.000,"566,32"
642,200,ALA_L3,Alagoinhas,,,Guarana_Antarctica_Zero,2026-12-10 06:00:00.000,"2035,29"
643,200,POU_L3,Pouso Alegre,,,H2OH_Limao,2026-12-03 06:00:00.000,"323,82"
644,200,POU_L3,Pouso Alegre,,,Itubaina,2026-12-07 06:00:00.000,"467,40"
645,200,FRU_L2,Frutal,,,Spaten_Lata,2026-12-06 06:00:00.000,"724,69"
646,200,GAM_L3,Gama,,,Spaten_Lata,2026-12-08 06:00:00.000,"727,00"
647,200,EXT_L3,Extrema,,,Guarana_Antarctica_Zero,2026-12-15 06:00:00.000,"1113,00"
648,200,GAM_L3,Gama,,,Schweppes_Citrus,2026-12-07 06:00:00.000,"1042,44"
649,200,TRE_L3,Tres Rios,,,Fanta_Laranja,2026-12-15 06:00:00.000,"468,57"
650,200,EXT_L3,Extrema,,,Fanta_Laranja,2026-12-14 06:00:00.000,"1128,26"
651,200,FRU_L2,Frutal,,,Brahma_Lata,2026-12-01 06:00:00.000,"1021,05"
652,200,ITU_L3,Itupeva,,,Spaten_Lata,2026-12-01 06:00:00.000,"0,00"
653,200,FRU_L3,Frutal,,,Sprite_Zero,2026-12-03 06:00:00.000,"819,75"
654,200,CAB_L1,Cabo de Santo Agostinho,,,Spaten_Lata,2026-12-04 06:00:00.000,"1021,14"
655,200,FRU_L1,Frutal,,,Maguary_Caju,2026-12-03 06:00:00.000,"691,48"
656,200,ITU_L1,Itupeva,,,Sprite_Zero,2026-12-11 06:00:00.000,"286,84"
657,200,FRU_L2,Frutal,,,Del_Valle_Pessego,2026-12-15 06:00:00.000,"983,44"
658,200,VIA_L3,Viamao,,,H2OH_Limao,2026-12-07 06:00:00.000,"1844,82"
659,200,VIA_L1,Viamao,,,Stella_Artois_Pure_Gold,2026-12-12 06:00:00.000,"1695,26"
660,200,TRE_L3,Tres Rios,,,Maguary_Maracuja,2026-12-06 06:00:00.000,"575,84"
661,200,JAC_L2,Jacarei,,,Del_Valle_Uva,2026-12-15 06:00:00.000,"943,00"
662,200,EXT_L2,Extrema,,,Coca_Cola_Zero,2026-12-11 06:00:00.000,"1281,26"
663,200,TRE_L1,Tres Rios,,,Del_Valle_Pessego,2026-12-15 06:00:00.000,"540,28"
664,200,TRE_L2,Tres Rios,,,Spaten_Lata,2026-12-03 06:00:00.000,"437,75"
665,200,TRE_L1,Tres Rios,,,Del_Valle_Pessego,2026-12-10 06:00:00.000,"789,75"
666,200,JAC_L1,Jacarei,,,Itaipava_Lata,2026-12-04 06:00:00.000,"911,64"
667,200,POU_L1,Pouso Alegre,,,Sprite_Zero,2026-12-05 06:00:00.000,"820,70"
668,200,GAM_L1,Gama,,,Heineken_Lata,2026-12-02 06:00:00.000,"940,91"
669,200,JAC_L3,Jacarei,,,Pepsi_Black,2026-12-14 06:00:00.000,"974,91"
670,200,GAM_L2,Gama,,,Sukita_Laranja,2026-12-15 06:00:00.000,"1017,08"
671,200,ALA_L1,Alagoinhas,,,Kuat,2026-12-09 06:00:00.000,"1958,24"
672,200,CAB_L3,Cabo de Santo Agostinho,,,Eisenbahn_Pilsen,2026-12-02 06:00:00.000,"1082,20"
673,200,TRE_L3,Tres Rios,,,Amstel_Lata,2026-12-07 06:00:00.000,"576,22"
674,200,ALA_L1,Alagoinhas,,,Stella_Artois_Pure_Gold,2026-12-12 06:00:00.000,"1836,55"
675,200,TRE_L1,Tres Rios,,,Budweiser_Lata,2026-12-10 06:00:00.000,"468,41"
676,200,ALA_L2,Alagoinhas,,,Antarctica_Lata,2026-12-07 06:00:00.000,"1047,94"
677,200,POU_L1,Pouso Alegre,,,Del_Valle_Uva,2026-12-11 06:00:00.000,"396,50"
678,200,TRE_L1,Tres Rios,,,Sukita_Laranja,2026-12-11 06:00:00.000,"640,40"
679,200,EXT_L3,Extrema,,,Stella_Artois_Pure_Gold,2026-12-12 06:00:00.000,"874,16"
680,200,VIA_L2,Viamao,,,H2OH_Limao,2026-12-04 06:00:00.000,"1509,57"
681,200,VIA_L3,Viamao,,,Del_Valle_Uva,2026-12-01 06:00:00.000,"1427,52"
682,200,TRE_L2,Tres Rios,,,Antarctica_Lata,2026-12-15 06:00:00.000,"656,72"
683,200,ALA_L1,Alagoinhas,,,Del_Valle_Laranja,2026-12-14 06:00:00.000,"1666,74"
684,200,CAB_L1,Cabo de Santo Agostinho,,,Coca_Cola_Zero,2026-12-05 06:00:00.000,"1089,78"
685,200,FRU_L3,Frutal,,,Pepsi_Black,2026-12-07 06:00:00.000,"1210,54"
686,200,VIA_L2,Viamao,,,Sprite,2026-12-12 06:00:00.000,"1581,21"
687,200,ITU_L3,Itupeva,,,Schweppes_Citrus,2026-12-08 06:00:00.000,"356,16"
688,200,JAC_L3,Jacarei,,,Amstel_Lata,2026-12-10 06:00:00.000,"427,56"
689,200,TRE_L1,Tres Rios,,,Itaipava_Lata,2026-12-01 06:00:00.000,"515,03"
690,200,GAM_L2,Gama,,,Brahma_Lata,2026-12-01 06:00:00.000,"925,09"
691,200,CAB_L2,Cabo de Santo Agostinho,,,Brahma_Lata,2026-12-06 06:00:00.000,"1130,50"
692,200,POU_L1,Pouso Alegre,,,Fanta_Uva,2026-12-01 06:00:00.000,"604,91"
693,200,ITU_L2,Itupeva,,,Pepsi,2026-12-15 06:00:00.000,"539,68"
694,200,EXT_L1,Extrema,,,Stella_Artois_Pure_Gold,2026-12-03 06:00:00.000,"995,67"
695,200,CAB_L2,Cabo de Santo Agostinho,,,Coca_Cola_Zero,2026-12-08 06:00:00.000,"1128,07"
696,200,CAB_L3,Cabo de Santo Agostinho,,,Sukita_Laranja,2026-12-07 06:00:00.000,"959,60"
697,200,VIA_L3,Viamao,,,Spaten_Lata,2026-12-01 06:00:00.000,"1867,57"
698,200,VIA_L1,Viamao,,,Heineken_Lata,2026-12-11 06:00:00.000,"1672,02"
699,200,JAC_L1,Jacarei,,,Itubaina,2026-12-11 06:00:00.000,"526,33"
700,200,FRU_L2,Frutal,,,Sprite,2026-12-04 06:00:00.000,"760,23"
701,200,FRU_L3,Frutal,,,Guarana_Antarctica,2026-12-14 06:00:00.000,"1572,80"
702,200,POU_L3,Pouso Alegre,,,Budweiser_Lata,2026-12-11 06:00:00.000,"579,95"
703,200,TRE_L1,Tres Rios,,,Sukita_Laranja,2026-12-11 06:00:00.000,"622,12"
704,200,CAB_L2,Cabo de Santo Agostinho,,,Sukita_Laranja,2026-12-05 06:00:00.000,"820,64"
705,200,ALA_L2,Alagoinhas,,,Stella_Artois_Pure_Gold,2026-12-14 06:00:00.000,"1801,37"
706,200,POU_L1,Pouso Alegre,,,Del_Valle_Pessego,2026-12-12 06:00:00.000,"374,83"
707,200,POU_L2,Pouso Alegre,,,Fanta_Uva,2026-12-04 06:00:00.000,"429,89"
708,200,POU_L3,Pouso Alegre,,,Skol_Lata,2026-12-09 06:00:00.000,"452,97"
709,200,CAB_L1,Cabo de Santo Agostinho,,,Heineken_Lata,2026-12-14 06:00:00.000,"991,02"
710,200,FRU_L3,Frutal,,,Del_Valle_Uva,2026-12-14 06:00:00.000,"406,78"
711,200,VIA_L1,Viamao,,,H2OH_Limao,2026-12-08 06:00:00.000,"1447,10"
712,200,EXT_L3,Extrema,,,Fanta_Laranja,2026-12-04 06:00:00.000,"777,59"
713,200,JAC_L2,Jacarei,,,Guarana_Antarctica,2026-12-15 06:00:00.000,"984,14"
714,200,EXT_L3,Extrema,,,Maguary_Maracuja,2026-12-14 06:00:00.000,"985,88"
715,200,JAC_L3,Jacarei,,,Maguary_Caju,2026-12-12 06:00:00.000,"770,93"
716,200,ALA_L2,Alagoinhas,,,Sprite,2026-12-06 06:00:00.000,"1720,74"
717,200,VIA_L3,Viamao,,,Spaten_Lata,2026-12-05 06:00:00.000,"1510,45"
718,200,VIA_L3,Viamao,,,Stella_Artois_Pure_Gold,2026-12-13 06:00:00.000,"1383,88"
719,200,GAM_L2,Gama,,,Heineken_Lata,2026-12-03 06:00:00.000,"946,58"
720,200,ALA_L1,Alagoinhas,,,Stella_Artois_Pure_Gold,2026-12-01 06:00:00.000,"1059,48"
721,200,FRU_L2,Frutal,,,H2OH_Limao,2026-12-12 06:00:00.000,"1183,74"
722,200,TRE_L2,Tres Rios,,,Skol_Lata,2026-12-13 06:00:00.000,"888,07"
723,200,POU_L3,Pouso Alegre,,,Itubaina,2026-12-11 06:00:00.000,"417,05"
724,200,ALA_L1,Alagoinhas,,,Budweiser_Lata,2026-12-15 06:00:00.000,"1289,35"
725,200,JAC_L1,Jacarei,,,Guarana_Antarctica_Zero,2026-12-11 06:00:00.000,"505,24"
726,200,VIA_L2,Viamao,,,Itaipava_Lata,2026-12-15 06:00:00.000,"1303,70"
727,200,CAB_L1,Cabo de Santo Agostinho,,,Maguary_Maracuja,2026-12-10 06:00:00.000,"1119,25"
728,200,ALA_L3,Alagoinhas,,,Skol_Lata,2026-12-02 06:00:00.000,"2008,31"
729,200,EXT_L3,Extrema,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"892,74"
730,200,TRE_L2,Tres Rios,,,Heineken_Lata,2026-12-02 06:00:00.000,"670,31"
731,200,TRE_L1,Tres Rios,,,Maguary_Maracuja,2026-12-03 06:00:00.000,"660,95"
732,200,CAB_L1,Cabo de Santo Agostinho,,,Fanta_Laranja,2026-12-01 06:00:00.000,"1050,77"
733,200,POU_L3,Pouso Alegre,,,Spaten_Lata,2026-12-09 06:00:00.000,"507,78"
734,200,CAB_L1,Cabo de Santo Agostinho,,,H2OH_Limao,2026-12-07 06:00:00.000,"1066,78"
735,200,POU_L2,Pouso Alegre,,,Del_Valle_Laranja,2026-12-15 06:00:00.000,"457,32"
736,200,FRU_L3,Frutal,,,Guarana_Antarctica,2026-12-08 06:00:00.000,"540,30"
737,200,EXT_L1,Extrema,,,Stella_Artois_Pure_Gold,2026-12-11 06:00:00.000,"1101,28"
738,200,TRE_L1,Tres Rios,,,Itubaina,2026-12-10 06:00:00.000,"470,77"
739,200,GAM_L2,Gama,,,Schweppes_Citrus,2026-12-03 06:00:00.000,"1046,46"
740,200,VIA_L2,Viamao,,,Budweiser_Lata,2026-12-12 06:00:00.000,"1594,60"
741,200,TRE_L3,Tres Rios,,,Brahma_Lata,2026-12-01 06:00:00.000,"966,02"
742,200,JAC_L3,Jacarei,,,Brahma_Lata,2026-12-11 06:00:00.000,"1021,17"
743,200,ITU_L2,Itupeva,,,Maguary_Maracuja,2026-12-02 06:00:00.000,"0,00"
744,200,POU_L1,Pouso Alegre,,,Maguary_Caju,2026-12-10 06:00:00.000,"524,92"
745,200,GAM_L3,Gama,,,Fanta_Laranja,2026-12-12 06:00:00.000,"600,80"
746,200,ITU_L1,Itupeva,,,Itaipava_Lata,2026-12-09 06:00:00.000,"456,34"
747,200,ALA_L2,Alagoinhas,,,Brahma_Lata,2026-12-04 06:00:00.000,"1586,64"
748,200,FRU_L1,Frutal,,,Antarctica_Lata,2026-12-12 06:00:00.000,"881,91"
749,200,POU_L1,Pouso Alegre,,,Itaipava_Lata,2026-12-02 06:00:00.000,"536,20"
750,200,JAC_L3,Jacarei,,,Kuat,2026-12-01 06:00:00.000,"543,37"
751,200,EXT_L1,Extrema,,,Heineken_Lata,2026-12-13 06:00:00.000,"964,57"
752,200,ITU_L1,Itupeva,,,Coca_Cola,2026-12-03 06:00:00.000,"400,27"
753,200,GAM_L3,Gama,,,Sprite,2026-12-13 06:00:00.000,"908,12"
754,200,EXT_L1,Extrema,,,Maguary_Maracuja,2026-12-15 06:00:00.000,"1249,04"
755,200,VIA_L2,Viamao,,,Itaipava_Lata,2026-12-02 06:00:00.000,"1501,90"
756,200,ITU_L3,Itupeva,,,Kuat,2026-12-12 06:00:00.000,"112,49"
757,200,ALA_L2,Alagoinhas,,,H2OH_Limao,2026-12-13 06:00:00.000,"1672,41"
758,200,CAB_L2,Cabo de Santo Agostinho,,,Stella_Artois_Pure_Gold,2026-12-01 06:00:00.000,"1078,29"
759,200,FRU_L2,Frutal,,,Maguary_Maracuja,2026-12-15 06:00:00.000,"1379,88"
760,200,ALA_L3,Alagoinhas,,,Guarana_Antarctica_Zero,2026-12-07 06:00:00.000,"1398,45"
761,200,JAC_L3,Jacarei,,,Pepsi,2026-12-03 06:00:00.000,"602,12"
762,200,ITU_L3,Itupeva,,,Coca_Cola_Zero,2026-12-10 06:00:00.000,"858,30"
763,200,EXT_L2,Extrema,,,Budweiser_Lata,2026-12-10 06:00:00.000,"1075,54"
764,200,TRE_L3,Tres Rios,,,Skol_Lata,2026-12-13 06:00:00.000,"521,85"
765,200,VIA_L1,Viamao,,,Kuat,2026-12-05 06:00:00.000,"1649,14"
766,200,POU_L2,Pouso Alegre,,,Budweiser_Lata,2026-12-04 06:00:00.000,"268,45"
767,200,POU_L1,Pouso Alegre,,,Itubaina,2026-12-11 06:00:00.000,"538,59"
768,200,ALA_L3,Alagoinhas,,,Del_Valle_Pessego,2026-12-01 06:00:00.000,"1978,35"
769,200,VIA_L1,Viamao,,,Schweppes_Citrus,2026-12-06 06:00:00.000,"1634,54"
770,200,FRU_L2,Frutal,,,Itubaina,2026-12-06 06:00:00.000,"892,74"
771,200,POU_L1,Pouso Alegre,,,Kuat,2026-12-06 06:00:00.000,"492,25"
772,200,POU_L1,Pouso Alegre,,,Coca_Cola_Zero,2026-12-13 06:00:00.000,"577,96"
773,200,POU_L3,Pouso Alegre,,,Guarana_Antarctica,2026-12-15 06:00:00.000,"546,58"
774,200,VIA_L2,Viamao,,,Amstel_Lata,2026-12-09 06:00:00.000,"1572,10"
775,200,GAM_L1,Gama,,,Kuat,2026-12-15 06:00:00.000,"818,72"
776,200,TRE_L3,Tres Rios,,,Kuat,2026-12-01 06:00:00.000,"594,80"
777,200,POU_L3,Pouso Alegre,,,Eisenbahn_Pilsen,2026-12-10 06:00:00.000,"595,37"
778,200,JAC_L1,Jacarei,,,Pepsi_Black,2026-12-09 06:00:00.000,"550,79"
779,200,ALA_L2,Alagoinhas,,,Fanta_Laranja,2026-12-01 06:00:00.000,"1952,94"
780,200,GAM_L3,Gama,,,Sprite,2026-12-12 06:00:00.000,"651,53"
781,200,POU_L2,Pouso Alegre,,,Maguary_Maracuja,2026-12-13 06:00:00.000,"688,94"
782,200,POU_L2,Pouso Alegre,,,Kuat,2026-12-11 06:00:00.000,"580,76"
783,200,VIA_L1,Viamao,,,Pepsi,2026-12-14 06:00:00.000,"1342,96"
784,200,TRE_L2,Tres Rios,,,Spaten_Lata,2026-12-01 06:00:00.000,"787,40"
785,200,GAM_L1,Gama,,,H2OH_Limao,2026-12-10 06:00:00.000,"1084,96"
786,200,EXT_L1,Extrema,,,Fanta_Laranja,2026-12-05 06:00:00.000,"1224,24"
787,200,VIA_L2,Viamao,,,Sprite,2026-12-08 06:00:00.000,"1497,15"
788,200,JAC_L1,Jacarei,,,Coca_Cola_Zero,2026-12-09 06:00:00.000,"710,83"
789,200,ALA_L2,Alagoinhas,,,Antarctica_Lata,2026-12-01 06:00:00.000,"2061,84"
790,200,FRU_L1,Frutal,,,Itubaina,2026-12-05 06:00:00.000,"1667,36"
791,200,VIA_L3,Viamao,,,Coca_Cola_Zero,2026-12-12 06:00:00.000,"1543,43"
792,200,GAM_L3,Gama,,,Itaipava_Lata,2026-12-04 06:00:00.000,"809,85"
793,200,POU_L1,Pouso Alegre,,,Guarana_Antarctica_Zero,2026-12-14 06:00:00.000,"414,16"
794,200,ITU_L1,Itupeva,,,Skol_Lata,2026-12-14 06:00:00.000,"484,16"
795,200,VIA_L3,Viamao,,,Brahma_Lata,2026-12-10 06:00:00.000,"1591,02"
796,200,CAB_L2,Cabo de Santo Agostinho,,,Sukita_Laranja,2026-12-10 06:00:00.000,"1134,23"
797,200,JAC_L1,Jacarei,,,Del_Valle_Pessego,2026-12-09 06:00:00.000,"202,00"
798,200,CAB_L1,Cabo de Santo Agostinho,,,H2OH_Limao,2026-12-14 06:00:00.000,"1038,94"
799,200,JAC_L2,Jacarei,,,Maguary_Maracuja,2026-12-08 06:00:00.000,"633,79"
800,200,ALA_L2,Alagoinhas,,,Kuat,2026-12-04 06:00:00.000,"2041,04"
801,200,GAM_L2,Gama,,,Schweppes_Citrus,2026-12-12 06:00:00.000,"965,56"
802,200,EXT_L2,Extrema,,,H2OH_Limao,2026-12-05 06:00:00.000,"1213,42"
803,200,ITU_L3,Itupeva,,,Antarctica_Lata,2026-12-15 06:00:00.000,"467,05"
804,200,POU_L3,Pouso Alegre,,,Del_Valle_Uva,2026-12-10 06:00:00.000,"525,46"
805,200,VIA_L3,Viamao,,,Itubaina,2026-12-03 06:00:00.000,"1655,51"
806,200,ALA_L1,Alagoinhas,,,Heineken_Lata,2026-12-06 06:00:00.000,"1851,72"
807,200,EXT_L3,Extrema,,,Pepsi_Black,2026-12-06 06:00:00.000,"1045,37"
808,200,EXT_L2,Extrema,,,Antarctica_Lata,2026-12-01 06:00:00.000,"808,62"
809,200,JAC_L1,Jacarei,,,Del_Valle_Pessego,2026-12-02 06:00:00.000,"401,11"
810,200,ITU_L2,Itupeva,,,Brahma_Lata,2026-12-01 06:00:00.000,"1010,63"
811,200,FRU_L3,Frutal,,,Schweppes_Citrus,2026-12-12 06:00:00.000,"1467,76"
812,200,CAB_L1,Cabo de Santo Agostinho,,,Del_Valle_Laranja,2026-12-08 06:00:00.000,"999,83"
813,200,POU_L2,Pouso Alegre,,,Heineken_Lata,2026-12-08 06:00:00.000,"595,89"
814,200,GAM_L1,Gama,,,Maguary_Caju,2026-12-01 06:00:00.000,"829,70"
815,200,EXT_L1,Extrema,,,Fanta_Laranja,2026-12-03 06:00:00.000,"972,94"
816,200,FRU_L1,Frutal,,,Brahma_Lata,2026-12-05 06:00:00.000,"926,77"
817,200,VIA_L3,Viamao,,,Antarctica_Lata,2026-12-03 06:00:00.000,"1712,14"
818,200,CAB_L3,Cabo de Santo Agostinho,,,Guarana_Antarctica,2026-12-04 06:00:00.000,"1068,66"
819,200,ALA_L1,Alagoinhas,,,Coca_Cola,2026-12-13 06:00:00.000,"1484,97"
820,200,EXT_L1,Extrema,,,Pepsi_Black,2026-12-04 06:00:00.000,"841,25"
821,200,EXT_L2,Extrema,,,Coca_Cola_Zero,2026-12-13 06:00:00.000,"1376,72"
822,200,POU_L1,Pouso Alegre,,,Sukita_Laranja,2026-12-12 06:00:00.000,"595,05"
823,200,EXT_L2,Extrema,,,Sprite_Zero,2026-12-14 06:00:00.000,"1128,06"
824,200,CAB_L1,Cabo de Santo Agostinho,,,Antarctica_Lata,2026-12-13 06:00:00.000,"1060,46"
825,200,TRE_L2,Tres Rios,,,Sprite,2026-12-03 06:00:00.000,"587,00"
826,200,JAC_L1,Jacarei,,,Skol_Lata,2026-12-13 06:00:00.000,"1375,94"
827,200,TRE_L1,Tres Rios,,,Pepsi,2026-12-11 06:00:00.000,"676,39"
828,200,CAB_L1,Cabo de Santo Agostinho,,,Fanta_Uva,2026-12-01 06:00:00.000,"1047,45"
829,200,POU_L3,Pouso Alegre,,,Kuat,2026-12-11 06:00:00.000,"374,71"
830,200,ITU_L2,Itupeva,,,Spaten_Lata,2026-12-14 06:00:00.000,"583,63"
831,200,FRU_L3,Frutal,,,Budweiser_Lata,2026-12-10 06:00:00.000,"1076,75"
832,200,GAM_L2,Gama,,,Antarctica_Lata,2026-12-03 06:00:00.000,"1062,60"
833,200,ALA_L1,Alagoinhas,,,Itaipava_Lata,2026-12-06 06:00:00.000,"2220,85"
834,200,ALA_L1,Alagoinhas,,,Brahma_Lata,2026-12-15 06:00:00.000,"1869,25"
835,200,CAB_L3,Cabo de Santo Agostinho,,,Sprite_Zero,2026-12-05 06:00:00.000,"1072,25"
836,200,ITU_L2,Itupeva,,,Sprite,2026-12-14 06:00:00.000,"0,00"
837,200,POU_L1,Pouso Alegre,,,Maguary_Caju,2026-12-05 06:00:00.000,"500,21"
838,200,VIA_L3,Viamao,,,Skol_Lata,2026-12-15 06:00:00.000,"1549,12"
839,200,POU_L3,Pouso Alegre,,,Kuat,2026-12-10 06:00:00.000,"456,34"
840,200,CAB_L2,Cabo de Santo Agostinho,,,Itaipava_Lata,2026-12-12 06:00:00.000,"1152,63"
841,200,TRE_L3,Tres Rios,,,Guarana_Antarctica,2026-12-11 06:00:00.000,"629,39"
842,200,POU_L1,Pouso Alegre,,,Guarana_Antarctica,2026-12-05 06:00:00.000,"549,82"
843,200,ALA_L2,Alagoinhas,,,Fanta_Laranja,2026-12-10 06:00:00.000,"2281,19"
844,200,ITU_L2,Itupeva,,,Eisenbahn_Pilsen,2026-12-05 06:00:00.000,"383,24"
845,200,TRE_L3,Tres Rios,,,Fanta_Uva,2026-12-07 06:00:00.000,"674,17"
846,200,TRE_L2,Tres Rios,,,Amstel_Lata,2026-12-10 06:00:00.000,"369,16"
847,200,POU_L3,Pouso Alegre,,,Itubaina,2026-12-11 06:00:00.000,"551,75"
848,200,ALA_L1,Alagoinhas,,,Antarctica_Lata,2026-12-12 06:00:00.000,"1686,44"
849,200,VIA_L3,Viamao,,,Coca_Cola_Zero,2026-12-10 06:00:00.000,"1604,85"
850,200,JAC_L1,Jacarei,,,Schweppes_Citrus,2026-12-09 06:00:00.000,"549,91"
851,200,VIA_L2,Viamao,,,Guarana_Antarctica_Zero,2026-12-04 06:00:00.000,"1538,98"
852,200,ITU_L1,Itupeva,,,Del_Valle_Laranja,2026-12-01 06:00:00.000,"726,72"
853,200,JAC_L3,Jacarei,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"863,14"
854,200,POU_L1,Pouso Alegre,,,Antarctica_Lata,2026-12-03 06:00:00.000,"549,52"
855,200,VIA_L1,Viamao,,,Brahma_Lata,2026-12-12 06:00:00.000,"1430,11"
856,200,POU_L1,Pouso Alegre,,,Coca_Cola,2026-12-15 06:00:00.000,"432,92"
857,200,POU_L2,Pouso Alegre,,,Pepsi_Black,2026-12-09 06:00:00.000,"660,31"
858,200,FRU_L1,Frutal,,,Del_Valle_Pessego,2026-12-14 06:00:00.000,"1355,16"
859,200,VIA_L2,Viamao,,,Maguary_Maracuja,2026-12-04 06:00:00.000,"1705,30"
860,200,ITU_L3,Itupeva,,,Itaipava_Lata,2026-12-09 06:00:00.000,"943,69"
861,200,JAC_L1,Jacarei,,,Fanta_Uva,2026-12-14 06:00:00.000,"633,76"
862,200,POU_L1,Pouso Alegre,,,Kuat,2026-12-09 06:00:00.000,"512,82"
863,200,FRU_L1,Frutal,,,Schweppes_Citrus,2026-12-14 06:00:00.000,"1385,85"
864,200,CAB_L2,Cabo de Santo Agostinho,,,Del_Valle_Uva,2026-12-03 06:00:00.000,"1123,33"
865,200,CAB_L2,Cabo de Santo Agostinho,,,Guarana_Antarctica_Zero,2026-12-08 06:00:00.000,"1202,55"
866,200,EXT_L2,Extrema,,,Sprite,2026-12-13 06:00:00.000,"1253,61"
867,200,CAB_L2,Cabo de Santo Agostinho,,,Schweppes_Citrus,2026-12-05 06:00:00.000,"1074,42"
868,200,FRU_L2,Frutal,,,Sprite,2026-12-09 06:00:00.000,"1649,67"
869,200,CAB_L1,Cabo de Santo Agostinho,,,Eisenbahn_Pilsen,2026-12-02 06:00:00.000,"1050,52"
870,200,ITU_L3,Itupeva,,,Del_Valle_Pessego,2026-12-15 06:00:00.000,"0,00"
871,200,POU_L2,Pouso Alegre,,,Coca_Cola,2026-12-12 06:00:00.000,"521,67"
872,200,JAC_L2,Jacarei,,,Itaipava_Lata,2026-12-13 06:00:00.000,"666,95"
873,200,POU_L2,Pouso Alegre,,,Amstel_Lata,2026-12-13 06:00:00.000,"468,21"
874,200,FRU_L1,Frutal,,,Budweiser_Lata,2026-12-12 06:00:00.000,"617,87"
875,200,FRU_L2,Frutal,,,Skol_Lata,2026-12-01 06:00:00.000,"1071,55"
876,200,POU_L2,Pouso Alegre,,,Fanta_Uva,2026-12-06 06:00:00.000,"516,75"
877,200,CAB_L1,Cabo de Santo Agostinho,,,Del_Valle_Uva,2026-12-03 06:00:00.000,"950,92"
878,200,POU_L3,Pouso Alegre,,,Pepsi,2026-12-06 06:00:00.000,"464,68"
879,200,EXT_L3,Extrema,,,Skol_Lata,2026-12-13 06:00:00.000,"934,13"
880,200,TRE_L1,Tres Rios,,,Maguary_Caju,2026-12-06 06:00:00.000,"783,36"
881,200,CAB_L1,Cabo de Santo Agostinho,,,Amstel_Lata,2026-12-03 06:00:00.000,"1017,27"
882,200,TRE_L1,Tres Rios,,,H2OH_Limao,2026-12-14 06:00:00.000,"437,84"
883,200,EXT_L2,Extrema,,,Del_Valle_Pessego,2026-12-07 06:00:00.000,"1262,01"
884,200,ITU_L3,Itupeva,,,Skol_Lata,2026-12-01 06:00:00.000,"391,34"
885,200,POU_L1,Pouso Alegre,,,Guarana_Antarctica,2026-12-14 06:00:00.000,"517,48"
886,200,ITU_L3,Itupeva,,,Budweiser_Lata,2026-12-09 06:00:00.000,"227,80"
887,200,ALA_L3,Alagoinhas,,,Stella_Artois_Pure_Gold,2026-12-06 06:00:00.000,"1875,93"
888,200,GAM_L2,Gama,,,H2OH_Limao,2026-12-11 06:00:00.000,"947,38"
889,200,ITU_L2,Itupeva,,,Fanta_Uva,2026-12-12 06:00:00.000,"669,72"
890,200,JAC_L1,Jacarei,,,Guarana_Antarctica,2026-12-10 06:00:00.000,"895,37"
891,200,ITU_L3,Itupeva,,,Heineken_Lata,2026-12-14 06:00:00.000,"348,27"
892,200,FRU_L3,Frutal,,,H2OH_Limao,2026-12-02 06:00:00.000,"694,64"
893,200,VIA_L2,Viamao,,,Schweppes_Citrus,2026-12-07 06:00:00.000,"1494,13"
894,200,JAC_L3,Jacarei,,,Maguary_Caju,2026-12-06 06:00:00.000,"397,60"
895,200,VIA_L3,Viamao,,,Antarctica_Lata,2026-12-11 06:00:00.000,"1377,31"
896,200,CAB_L1,Cabo de Santo Agostinho,,,Amstel_Lata,2026-12-15 06:00:00.000,"1121,82"
897,200,ITU_L1,Itupeva,,,Itaipava_Lata,2026-12-02 06:00:00.000,"326,93"
898,200,FRU_L1,Frutal,,,H2OH_Limao,2026-12-15 06:00:00.000,"1552,89"
899,200,EXT_L3,Extrema,,,Fanta_Uva,2026-12-06 06:00:00.000,"1277,82"
900,200,ITU_L2,Itupeva,,,Budweiser_Lata,2026-12-05 06:00:00.000,"0,00"
901,200,POU_L3,Pouso Alegre,,,Budweiser_Lata,2026-12-02 06:00:00.000,"632,32"
902,200,EXT_L2,Extrema,,,Heineken_Lata,2026-12-06 06:00:00.000,"1106,73"
903,200,ALA_L3,Alagoinhas,,,Del_Valle_Uva,2026-12-11 06:00:00.000,"1953,24"
904,200,VIA_L3,Viamao,,,Coca_Cola,2026-12-02 06:00:00.000,"1589,05"
905,200,GAM_L3,Gama,,,H2OH_Limao,2026-12-05 06:00:00.000,"867,52"
906,200,VIA_L3,Viamao,,,Pepsi,2026-12-08 06:00:00.000,"1731,67"
907,200,JAC_L2,Jacarei,,,Kuat,2026-12-13 06:00:00.000,"213,26"
