id,scenario_id,production_line,plant,ref_date,rate,sku_size_shape
310,200,GAM_L3,Gama,2026-12-10 06:00:00.000,1631,12 Oz Standard
311,200,GAM_L3,Gama,2026-12-11 06:00:00.000,1499,12 Oz Standard
312,200,GAM_L3,Gama,2026-12-12 06:00:00.000,1554,12 Oz Standard
313,200,GAM_L3,Gama,2026-12-13 06:00:00.000,1585,12 Oz Standard
314,200,GAM_L3,Gama,2026-12-14 06:00:00.000,1656,12 Oz Standard
315,200,GAM_L3,Gama,2026-12-15 06:00:00.000,1696,12 Oz Standard
316,200,VIA_L1,Viamao,2026-12-01 06:00:00.000,1583,16 Oz Tall
317,200,VIA_L1,Viamao,2026-12-02 06:00:00.000,1490,16 Oz Tall
318,200,VIA_L1,Viamao,2026-12-03 06:00:00.000,1613,16 Oz Tall
319,200,VIA_L1,Viamao,2026-12-04 06:00:00.000,1573,16 Oz Tall
320,200,VIA_L1,Viamao,2026-12-05 06:00:00.000,1548,16 Oz Tall
321,200,VIA_L1,Viamao,2026-12-06 06:00:00.000,1541,16 Oz Tall
322,200,VIA_L1,Viamao,2026-12-07 06:00:00.000,1778,16 Oz Tall
323,200,VIA_L1,Viamao,2026-12-08 06:00:00.000,1483,16 Oz Tall
324,200,VIA_L1,Viamao,2026-12-09 06:00:00.000,1607,16 Oz Tall
325,200,VIA_L1,Viamao,2026-12-10 06:00:00.000,1442,16 Oz Tall
326,200,VIA_L1,Viamao,2026-12-11 06:00:00.000,1630,16 Oz Tall
327,200,VIA_L1,Viamao,2026-12-12 06:00:00.000,1485,16 Oz Tall
328,200,VIA_L1,Viamao,2026-12-13 06:00:00.000,1679,16 Oz Tall
329,200,VIA_L1,Viamao,2026-12-14 06:00:00.000,1630,16 Oz Tall
330,200,VIA_L1,Viamao,2026-12-15 06:00:00.000,1625,16 Oz Tall
331,200,VIA_L2,Viamao,2026-12-01 06:00:00.000,1542,16 Oz Tall
332,200,VIA_L2,Viamao,2026-12-02 06:00:00.000,1666,16 Oz Tall
333,200,VIA_L2,Viamao,2026-12-03 06:00:00.000,1519,16 Oz Tall
334,200,VIA_L2,Viamao,2026-12-04 06:00:00.000,1580,16 Oz Tall
335,200,VIA_L2,Viamao,2026-12-05 06:00:00.000,1649,16 Oz Tall
336,200,VIA_L2,Viamao,2026-12-06 06:00:00.000,1493,16 Oz Tall
337,200,VIA_L2,Viamao,2026-12-07 06:00:00.000,1761,16 Oz Tall
338,200,VIA_L2,Viamao,2026-12-08 06:00:00.000,1563,16 Oz Tall
339,200,VIA_L2,Viamao,2026-12-09 06:00:00.000,1584,16 Oz Tall
340,200,VIA_L2,Viamao,2026-12-10 06:00:00.000,1674,16 Oz Tall
341,200,VIA_L2,Viamao,2026-12-11 06:00:00.000,1482,16 Oz Tall
342,200,VIA_L2,Viamao,2026-12-12 06:00:00.000,1718,16 Oz Tall
343,200,VIA_L2,Viamao,2026-12-13 06:00:00.000,1569,16 Oz Tall
344,200,VIA_L2,Viamao,2026-12-14 06:00:00.000,1554,16 Oz Tall
345,200,VIA_L2,Viamao,2026-12-15 06:00:00.000,1520,16 Oz Tall
346,200,VIA_L3,Viamao,2026-12-01 06:00:00.000,1668,16 Oz Tall
347,200,VIA_L3,Viamao,2026-12-02 06:00:00.000,1667,16 Oz Tall
348,200,VIA_L3,Viamao,2026-12-03 06:00:00.000,1676,16 Oz Tall
349,200,VIA_L3,Viamao,2026-12-04 06:00:00.000,1604,16 Oz Tall
350,200,VIA_L3,Viamao,2026-12-05 06:00:00.000,1656,16 Oz Tall
351,200,VIA_L3,Viamao,2026-12-06 06:00:00.000,1358,16 Oz Tall
352,200,VIA_L3,Viamao,2026-12-07 06:00:00.000,1635,16 Oz Tall
353,200,VIA_L3,Viamao,2026-12-08 06:00:00.000,1711,16 Oz Tall
354,200,VIA_L3,Viamao,2026-12-09 06:00:00.000,1696,16 Oz Tall
355,200,VIA_L3,Viamao,2026-12-10 06:00:00.000,1568,16 Oz Tall
356,200,VIA_L3,Viamao,2026-12-11 06:00:00.000,1642,16 Oz Tall
357,200,VIA_L3,Viamao,2026-12-12 06:00:00.000,1643,16 Oz Tall
358,200,VIA_L3,Viamao,2026-12-13 06:00:00.000,1472,16 Oz Tall
359,200,VIA_L3,Viamao,2026-12-14 06:00:00.000,1660,16 Oz Tall
360,200,VIA_L3,Viamao,2026-12-15 06:00:00.000,1666,16 Oz Tall
361,200,ITU_L1,Itupeva,2026-12-01 06:00:00.000,1712,9.1 Oz Sleek
362,200,ITU_L1,Itupeva,2026-12-02 06:00:00.000,1678,9.1 Oz Sleek
363,200,ITU_L1,Itupeva,2026-12-03 06:00:00.000,1581,9.1 Oz Sleek
364,200,ITU_L1,Itupeva,2026-12-04 06:00:00.000,1653,9.1 Oz Sleek
365,200,ITU_L1,Itupeva,2026-12-05 06:00:00.000,1675,9.1 Oz Sleek
366,200,ITU_L1,Itupeva,2026-12-06 06:00:00.000,1588,9.1 Oz Sleek
367,200,ITU_L1,Itupeva,2026-12-07 06:00:00.000,1529,9.1 Oz Sleek
368,200,ITU_L1,Itupeva,2026-12-08 06:00:00.000,1548,9.1 Oz Sleek
369,200,ITU_L1,Itupeva,2026-12-09 06:00:00.000,1588,9.1 Oz Sleek
370,200,ITU_L1,Itupeva,2026-12-10 06:00:00.000,1786,9.1 Oz Sleek
371,200,ITU_L1,Itupeva,2026-12-11 06:00:00.000,1561,9.1 Oz Sleek
372,200,ITU_L1,Itupeva,2026-12-12 06:00:00.000,1643,9.1 Oz Sleek
373,200,ITU_L1,Itupeva,2026-12-13 06:00:00.000,1876,9.1 Oz Sleek
374,200,ITU_L1,Itupeva,2026-12-14 06:00:00.000,1605,9.1 Oz Sleek
375,200,ITU_L1,Itupeva,2026-12-15 06:00:00.000,1633,9.1 Oz Sleek
376,200,ITU_L2,Itupeva,2026-12-01 06:00:00.000,1645,9.1 Oz Sleek
377,200,ITU_L2,Itupeva,2026-12-02 06:00:00.000,1666,9.1 Oz Sleek
378,200,ITU_L2,Itupeva,2026-12-03 06:00:00.000,1711,9.1 Oz Sleek
379,200,ITU_L2,Itupeva,2026-12-04 06:00:00.000,1538,9.1 Oz Sleek
380,200,ITU_L2,Itupeva,2026-12-05 06:00:00.000,1566,9.1 Oz Sleek
381,200,ITU_L2,Itupeva,2026-12-06 06:00:00.000,1457,9.1 Oz Sleek
382,200,ITU_L2,Itupeva,2026-12-07 06:00:00.000,1402,9.1 Oz Sleek
383,200,ITU_L2,Itupeva,2026-12-08 06:00:00.000,1583,9.1 Oz Sleek
384,200,ITU_L2,Itupeva,2026-12-09 06:00:00.000,1563,9.1 Oz Sleek
385,200,ITU_L2,Itupeva,2026-12-10 06:00:00.000,1754,9.1 Oz Sleek
386,200,ITU_L2,Itupeva,2026-12-11 06:00:00.000,1520,9.1 Oz Sleek
387,200,ITU_L2,Itupeva,2026-12-12 06:00:00.000,1382,9.1 Oz Sleek
388,200,ITU_L2,Itupeva,2026-12-13 06:00:00.000,1774,9.1 Oz Sleek
389,200,ITU_L2,Itupeva,2026-12-14 06:00:00.000,1589,9.1 Oz Sleek
390,200,ITU_L2,Itupeva,2026-12-15 06:00:00.000,1694,9.1 Oz Sleek
391,200,ITU_L3,Itupeva,2026-12-01 06:00:00.000,1550,9.1 Oz Sleek
392,200,ITU_L3,Itupeva,2026-12-02 06:00:00.000,1586,9.1 Oz Sleek
393,200,ITU_L3,Itupeva,2026-12-03 06:00:00.000,1469,9.1 Oz Sleek
394,200,ITU_L3,Itupeva,2026-12-04 06:00:00.000,1619,9.1 Oz Sleek
395,200,ITU_L3,Itupeva,2026-12-05 06:00:00.000,1725,9.1 Oz Sleek
396,200,ITU_L3,Itupeva,2026-12-06 06:00:00.000,1557,9.1 Oz Sleek
397,200,ITU_L3,Itupeva,2026-12-07 06:00:00.000,1693,9.1 Oz Sleek
398,200,ITU_L3,Itupeva,2026-12-08 06:00:00.000,1636,9.1 Oz Sleek
399,200,ITU_L3,Itupeva,2026-12-09 06:00:00.000,1719,9.1 Oz Sleek
400,200,ITU_L3,Itupeva,2026-12-10 06:00:00.000,1627,9.1 Oz Sleek
401,200,ITU_L3,Itupeva,2026-12-11 06:00:00.000,1638,9.1 Oz Sleek
402,200,ITU_L3,Itupeva,2026-12-12 06:00:00.000,1709,9.1 Oz Sleek
403,200,ITU_L3,Itupeva,2026-12-13 06:00:00.000,1603,9.1 Oz Sleek
404,200,ITU_L3,Itupeva,2026-12-14 06:00:00.000,1662,9.1 Oz Sleek
405,200,ITU_L3,Itupeva,2026-12-15 06:00:00.000,1603,9.1 Oz Sleek
406,200,CAB_L1,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1478,12 Oz Standard
407,200,CAB_L1,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1548,12 Oz Standard
408,200,CAB_L1,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1589,12 Oz Standard
409,200,CAB_L1,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1772,12 Oz Standard
410,200,CAB_L1,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1490,12 Oz Standard
411,200,CAB_L1,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1569,12 Oz Standard
412,200,CAB_L1,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1602,12 Oz Standard
413,200,CAB_L1,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1794,12 Oz Standard
414,200,CAB_L1,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1545,12 Oz Standard
415,200,CAB_L1,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1550,12 Oz Standard
416,200,CAB_L1,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1629,12 Oz Standard
417,200,CAB_L1,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1589,12 Oz Standard
418,200,CAB_L1,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1614,12 Oz Standard
419,200,CAB_L1,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1590,12 Oz Standard
420,200,CAB_L1,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1574,12 Oz Standard
421,200,CAB_L2,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1517,12 Oz Standard
422,200,CAB_L2,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1606,12 Oz Standard
423,200,CAB_L2,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1664,12 Oz Standard
424,200,CAB_L2,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1498,12 Oz Standard
425,200,CAB_L2,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1597,12 Oz Standard
426,200,CAB_L2,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1497,12 Oz Standard
427,200,CAB_L2,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1552,12 Oz Standard
428,200,CAB_L2,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1623,12 Oz Standard
429,200,CAB_L2,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1462,12 Oz Standard
430,200,CAB_L2,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1531,12 Oz Standard
431,200,CAB_L2,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1520,12 Oz Standard
432,200,CAB_L2,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1572,12 Oz Standard
433,200,CAB_L2,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1642,12 Oz Standard
434,200,CAB_L2,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1742,12 Oz Standard
435,200,CAB_L2,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1590,12 Oz Standard
436,200,CAB_L3,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1462,12 Oz Standard
437,200,CAB_L3,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1669,12 Oz Standard
438,200,CAB_L3,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1711,12 Oz Standard
439,200,CAB_L3,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1645,12 Oz Standard
440,200,CAB_L3,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1572,12 Oz Standard
441,200,CAB_L3,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1541,12 Oz Standard
442,200,CAB_L3,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1712,12 Oz Standard
443,200,CAB_L3,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1667,12 Oz Standard
444,200,CAB_L3,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1704,12 Oz Standard
445,200,CAB_L3,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1578,12 Oz Standard
446,200,CAB_L3,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1765,12 Oz Standard
447,200,CAB_L3,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1598,12 Oz Standard
448,200,CAB_L3,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1581,12 Oz Standard
449,200,CAB_L3,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1638,12 Oz Standard
450,200,CAB_L3,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1655,12 Oz Standard
