id,scenario_id,production_line,plant,ref_date,rate,sku_size_shape
310,200,GAM_L3,Gama,2026-12-10 06:00:00.000,1534,12 Oz Standard
311,200,GAM_L3,Gama,2026-12-11 06:00:00.000,1662,12 Oz Standard
312,200,GAM_L3,Gama,2026-12-12 06:00:00.000,1419,12 Oz Standard
313,200,GAM_L3,Gama,2026-12-13 06:00:00.000,1452,12 Oz Standard
314,200,GAM_L3,Gama,2026-12-14 06:00:00.000,1664,12 Oz Standard
315,200,GAM_L3,Gama,2026-12-15 06:00:00.000,1662,12 Oz Standard
316,200,VIA_L1,Viamao,2026-12-01 06:00:00.000,1625,16 Oz Tall
317,200,VIA_L1,Viamao,2026-12-02 06:00:00.000,1506,16 Oz Tall
318,200,VIA_L1,Viamao,2026-12-03 06:00:00.000,1644,16 Oz Tall
319,200,VIA_L1,Viamao,2026-12-04 06:00:00.000,1675,16 Oz Tall
320,200,VIA_L1,Viamao,2026-12-05 06:00:00.000,1641,16 Oz Tall
321,200,VIA_L1,Viamao,2026-12-06 06:00:00.000,1629,16 Oz Tall
322,200,VIA_L1,Viamao,2026-12-07 06:00:00.000,1609,16 Oz Tall
323,200,VIA_L1,Viamao,2026-12-08 06:00:00.000,1612,16 Oz Tall
324,200,VIA_L1,Viamao,2026-12-09 06:00:00.000,1632,16 Oz Tall
325,200,VIA_L1,Viamao,2026-12-10 06:00:00.000,1582,16 Oz Tall
326,200,VIA_L1,Viamao,2026-12-11 06:00:00.000,1645,16 Oz Tall
327,200,VIA_L1,Viamao,2026-12-12 06:00:00.000,1721,16 Oz Tall
328,200,VIA_L1,Viamao,2026-12-13 06:00:00.000,1763,16 Oz Tall
329,200,VIA_L1,Viamao,2026-12-14 06:00:00.000,1547,16 Oz Tall
330,200,VIA_L1,Viamao,2026-12-15 06:00:00.000,1689,16 Oz Tall
331,200,VIA_L2,Viamao,2026-12-01 06:00:00.000,1609,16 Oz Tall
332,200,VIA_L2,Viamao,2026-12-02 06:00:00.000,1521,16 Oz Tall
333,200,VIA_L2,Viamao,2026-12-03 06:00:00.000,1622,16 Oz Tall
334,200,VIA_L2,Viamao,2026-12-04 06:00:00.000,1551,16 Oz Tall
335,200,VIA_L2,Viamao,2026-12-05 06:00:00.000,1731,16 Oz Tall
336,200,VIA_L2,Viamao,2026-12-06 06:00:00.000,1587,16 Oz Tall
337,200,VIA_L2,Viamao,2026-12-07 06:00:00.000,1452,16 Oz Tall
338,200,VIA_L2,Viamao,2026-12-08 06:00:00.000,1770,16 Oz Tall
339,200,VIA_L2,Viamao,2026-12-09 06:00:00.000,1602,16 Oz Tall
340,200,VIA_L2,Viamao,2026-12-10 06:00:00.000,1671,16 Oz Tall
341,200,VIA_L2,Viamao,2026-12-11 06:00:00.000,1563,16 Oz Tall
342,200,VIA_L2,Viamao,2026-12-12 06:00:00.000,1527,16 Oz Tall
343,200,VIA_L2,Viamao,2026-12-13 06:00:00.000,1593,16 Oz Tall
344,200,VIA_L2,Viamao,2026-12-14 06:00:00.000,1591,16 Oz Tall
345,200,VIA_L2,Viamao,2026-12-15 06:00:00.000,1736,16 Oz Tall
346,200,VIA_L3,Viamao,2026-12-01 06:00:00.000,1574,16 Oz Tall
347,200,VIA_L3,Viamao,2026-12-02 06:00:00.000,1530,16 Oz Tall
348,200,VIA_L3,Viamao,2026-12-03 06:00:00.000,1551,16 Oz Tall
349,200,VIA_L3,Viamao,2026-12-04 06:00:00.000,1619,16 Oz Tall
350,200,VIA_L3,Viamao,2026-12-05 06:00:00.000,1644,16 Oz Tall
351,200,VIA_L3,Viamao,2026-12-06 06:00:00.000,1591,16 Oz Tall
352,200,VIA_L3,Viamao,2026-12-07 06:00:00.000,1676,16 Oz Tall
353,200,VIA_L3,Viamao,2026-12-08 06:00:00.000,1669,16 Oz Tall
354,200,VIA_L3,Viamao,2026-12-09 06:00:00.000,1626,16 Oz Tall
355,200,VIA_L3,Viamao,2026-12-10 06:00:00.000,1635,16 Oz Tall
356,200,VIA_L3,Viamao,2026-12-11 06:00:00.000,1611,16 Oz Tall
357,200,VIA_L3,Viamao,2026-12-12 06:00:00.000,1624,16 Oz Tall
358,200,VIA_L3,Viamao,2026-12-13 06:00:00.000,1674,16 Oz Tall
359,200,VIA_L3,Viamao,2026-12-14 06:00:00.000,1566,16 Oz Tall
360,200,VIA_L3,Viamao,2026-12-15 06:00:00.000,1602,16 Oz Tall
361,200,ITU_L1,Itupeva,2026-12-01 06:00:00.000,1561,9.1 Oz Sleek
362,200,ITU_L1,Itupeva,2026-12-02 06:00:00.000,1521,9.1 Oz Sleek
363,200,ITU_L1,Itupeva,2026-12-03 06:00:00.000,1710,9.1 Oz Sleek
364,200,ITU_L1,Itupeva,2026-12-04 06:00:00.000,1745,9.1 Oz Sleek
365,200,ITU_L1,Itupeva,2026-12-05 06:00:00.000,1609,9.1 Oz Sleek
366,200,ITU_L1,Itupeva,2026-12-06 06:00:00.000,1646,9.1 Oz Sleek
367,200,ITU_L1,Itupeva,2026-12-07 06:00:00.000,1605,9.1 Oz Sleek
368,200,ITU_L1,Itupeva,2026-12-08 06:00:00.000,1591,9.1 Oz Sleek
369,200,ITU_L1,Itupeva,2026-12-09 06:00:00.000,1612,9.1 Oz Sleek
370,200,ITU_L1,Itupeva,2026-12-10 06:00:00.000,1540,9.1 Oz Sleek
371,200,ITU_L1,Itupeva,2026-12-11 06:00:00.000,1494,9.1 Oz Sleek
372,200,ITU_L1,Itupeva,2026-12-12 06:00:00.000,1671,9.1 Oz Sleek
373,200,ITU_L1,Itupeva,2026-12-13 06:00:00.000,1701,9.1 Oz Sleek
374,200,ITU_L1,Itupeva,2026-12-14 06:00:00.000,1677,9.1 Oz Sleek
375,200,ITU_L1,Itupeva,2026-12-15 06:00:00.000,1492,9.1 Oz Sleek
376,200,ITU_L2,Itupeva,2026-12-01 06:00:00.000,1606,9.1 Oz Sleek
377,200,ITU_L2,Itupeva,2026-12-02 06:00:00.000,1590,9.1 Oz Sleek
378,200,ITU_L2,Itupeva,2026-12-03 06:00:00.000,1518,9.1 Oz Sleek
379,200,ITU_L2,Itupeva,2026-12-04 06:00:00.000,1502,9.1 Oz Sleek
380,200,ITU_L2,Itupeva,2026-12-05 06:00:00.000,1561,9.1 Oz Sleek
381,200,ITU_L2,Itupeva,2026-12-06 06:00:00.000,1670,9.1 Oz Sleek
382,200,ITU_L2,Itupeva,2026-12-07 06:00:00.000,1629,9.1 Oz Sleek
383,200,ITU_L2,Itupeva,2026-12-08 06:00:00.000,1603,9.1 Oz Sleek
384,200,ITU_L2,Itupeva,2026-12-09 06:00:00.000,1549,9.1 Oz Sleek
385,200,ITU_L2,Itupeva,2026-12-10 06:00:00.000,1599,9.1 Oz Sleek
386,200,ITU_L2,Itupeva,2026-12-11 06:00:00.000,1688,9.1 Oz Sleek
387,200,ITU_L2,Itupeva,2026-12-12 06:00:00.000,1619,9.1 Oz Sleek
388,200,ITU_L2,Itupeva,2026-12-13 06:00:00.000,1669,9.1 Oz Sleek
389,200,ITU_L2,Itupeva,2026-12-14 06:00:00.000,1610,9.1 Oz Sleek
390,200,ITU_L2,Itupeva,2026-12-15 06:00:00.000,1576,9.1 Oz Sleek
391,200,ITU_L3,Itupeva,2026-12-01 06:00:00.000,1583,9.1 Oz Sleek
392,200,ITU_L3,Itupeva,2026-12-02 06:00:00.000,1547,9.1 Oz Sleek
393,200,ITU_L3,Itupeva,2026-12-03 06:00:00.000,1533,9.1 Oz Sleek
394,200,ITU_L3,Itupeva,2026-12-04 06:00:00.000,1575,9.1 Oz Sleek
395,200,ITU_L3,Itupeva,2026-12-05 06:00:00.000,1651,9.1 Oz Sleek
396,200,ITU_L3,Itupeva,2026-12-06 06:00:00.000,1694,9.1 Oz Sleek
397,200,ITU_L3,Itupeva,2026-12-07 06:00:00.000,1512,9.1 Oz Sleek
398,200,ITU_L3,Itupeva,2026-12-08 06:00:00.000,1571,9.1 Oz Sleek
399,200,ITU_L3,Itupeva,2026-12-09 06:00:00.000,1564,9.1 Oz Sleek
400,200,ITU_L3,Itupeva,2026-12-10 06:00:00.000,1471,9.1 Oz Sleek
401,200,ITU_L3,Itupeva,2026-12-11 06:00:00.000,1715,9.1 Oz Sleek
402,200,ITU_L3,Itupeva,2026-12-12 06:00:00.000,1467,9.1 Oz Sleek
403,200,ITU_L3,Itupeva,2026-12-13 06:00:00.000,1620,9.1 Oz Sleek
404,200,ITU_L3,Itupeva,2026-12-14 06:00:00.000,1830,9.1 Oz Sleek
405,200,ITU_L3,Itupeva,2026-12-15 06:00:00.000,1564,9.1 Oz Sleek
406,200,CAB_L1,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1616,12 Oz Standard
407,200,CAB_L1,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1397,12 Oz Standard
408,200,CAB_L1,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1544,12 Oz Standard
409,200,CAB_L1,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1522,12 Oz Standard
410,200,CAB_L1,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1549,12 Oz Standard
411,200,CAB_L1,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1464,12 Oz Standard
412,200,CAB_L1,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1639,12 Oz Standard
413,200,CAB_L1,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1528,12 Oz Standard
414,200,CAB_L1,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1648,12 Oz Standard
415,200,CAB_L1,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1698,12 Oz Standard
416,200,CAB_L1,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1402,12 Oz Standard
417,200,CAB_L1,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1594,12 Oz Standard
418,200,CAB_L1,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1578,12 Oz Standard
419,200,CAB_L1,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1668,12 Oz Standard
420,200,CAB_L1,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1459,12 Oz Standard
421,200,CAB_L2,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1447,12 Oz Standard
422,200,CAB_L2,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1438,12 Oz Standard
423,200,CAB_L2,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1592,12 Oz Standard
424,200,CAB_L2,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1571,12 Oz Standard
425,200,CAB_L2,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1570,12 Oz Standard
426,200,CAB_L2,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1698,12 Oz Standard
427,200,CAB_L2,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1635,12 Oz Standard
428,200,CAB_L2,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1629,12 Oz Standard
429,200,CAB_L2,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1668,12 Oz Standard
430,200,CAB_L2,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1660,12 Oz Standard
431,200,CAB_L2,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1528,12 Oz Standard
432,200,CAB_L2,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1684,12 Oz Standard
433,200,CAB_L2,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1622,12 Oz Standard
434,200,CAB_L2,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1679,12 Oz Standard
435,200,CAB_L2,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1665,12 Oz Standard
436,200,CAB_L3,Cabo de Santo Agostinho,2026-12-01 06:00:00.000,1776,12 Oz Standard
437,200,CAB_L3,Cabo de Santo Agostinho,2026-12-02 06:00:00.000,1607,12 Oz Standard
438,200,CAB_L3,Cabo de Santo Agostinho,2026-12-03 06:00:00.000,1513,12 Oz Standard
439,200,CAB_L3,Cabo de Santo Agostinho,2026-12-04 06:00:00.000,1601,12 Oz Standard
440,200,CAB_L3,Cabo de Santo Agostinho,2026-12-05 06:00:00.000,1651,12 Oz Standard
441,200,CAB_L3,Cabo de Santo Agostinho,2026-12-06 06:00:00.000,1549,12 Oz Standard
442,200,CAB_L3,Cabo de Santo Agostinho,2026-12-07 06:00:00.000,1607,12 Oz Standard
443,200,CAB_L3,Cabo de Santo Agostinho,2026-12-08 06:00:00.000,1540,12 Oz Standard
444,200,CAB_L3,Cabo de Santo Agostinho,2026-12-09 06:00:00.000,1494,12 Oz Standard
445,200,CAB_L3,Cabo de Santo Agostinho,2026-12-10 06:00:00.000,1574,12 Oz Standard
446,200,CAB_L3,Cabo de Santo Agostinho,2026-12-11 06:00:00.000,1518,12 Oz Standard
447,200,CAB_L3,Cabo de Santo Agostinho,2026-12-12 06:00:00.000,1613,12 Oz Standard
448,200,CAB_L3,Cabo de Santo Agostinho,2026-12-13 06:00:00.000,1526,12 Oz Standard
449,200,CAB_L3,Cabo de Santo Agostinho,2026-12-14 06:00:00.000,1676,12 Oz Standard
450,200,CAB_L3,Cabo de Santo Agostinho,2026-12-15 06:00:00.000,1583,12 Oz Standard
